id_producto,id_cliente,tipo_producto,estado_producto,fecha_apertura,fecha_vencimiento,saldo_actual,limite_credito,tasa_interes,moneda,sucursal_apertura
222,594FB13B,Fondo Mutuo,Cancelado,2022-02-26,2023-10-01,9930.71,0,6.04,ARS,Sucursal 15 - Sur
223,8990A8F4,Préstamo Personal,Cancelado,2022-11-26,2025-09-18,37957.62,84036.58,20.69,PEN,Sucursal 11 - Centro
224,EC054A7A,Seguro Vida,Cancelado,2020-05-27,,54617.26,0,0,COP,Sucursal 14 - Norte
225,808565E3,Seguro Hogar,En proceso de aprobación,2021-12-29,,5333.26,0,0,JPY,Sucursal 12 - Sur
226,C159067B,Cuenta Ahorros,Vencido,2020-11-15,,51900.41,0,0,MXN,Sucursal 16 - Centro
227,C159067B,Seguro Automóvil,Bloqueado,2018-09-24,,46705.99,0,0,COP,Sucursal 20 - Este
228,C159067B,Seguro Vida,Moroso,2018-01-02,,25974.09,0,0,CLP,Sucursal 11 - Centro
229,C159067B,Cuenta Ahorros,Cerrado,2023-12-11,,81011.01,0,0,EUR,Sucursal 4 - Norte
230,C159067B,Préstamo Automotriz,Activo,2020-06-18,2022-06-05,43158.74,53924.29,13.89,BRL,Sucursal 7 - Norte
231,46204DE3,Tarjeta Crédito,Cancelado,2020-11-03,2023-03-30,27253.27,50541.12,12.16,JPY,Sucursal 13 - Centro
232,46204DE3,Seguro Automóvil,Inactivo,2020-04-18,,90184.76,0,0,JPY,Sucursal 1 - Oeste
233,1C4E577C,Fondo Mutuo,Activo,2020-02-01,2022-07-09,97918.3,0,23.35,USD,Sucursal 4 - Norte
234,1C4E577C,CDT,Bloqueado,2022-07-05,2023-08-23,63064.36,0,19.05,MXN,Sucursal 11 - Centro
235,1C4E577C,Tarjeta Crédito,Inactivo,2022-05-28,2024-01-13,21036.63,49381.99,20.45,MXN,Sucursal 19 - Norte
236,8F5472B7,Seguro Vida,Cerrado,2018-06-26,,69894.13,0,0,BRL,Sucursal 15 - Sur
237,1669D4E9,Préstamo Hipotecario,Bloqueado,2019-07-06,2023-07-01,40439.83,69197.19,20.88,USD,Sucursal 12 - Sur
238,1669D4E9,Préstamo Hipotecario,Bloqueado,2019-04-27,2021-03-24,40988.77,118246.9,6.67,CLP,Sucursal 15 - Sur
239,1669D4E9,Préstamo Automotriz,Cancelado,2020-05-03,2022-09-17,5282.57,12179.37,21.75,BRL,Sucursal 15 - Sur
240,1669D4E9,Cuenta Corriente,Inactivo,2022-10-20,,17599.57,0,0,CLP,Sucursal 3 - Este
241,5D87EBDB,CDT,En proceso de aprobación,2018-11-09,2020-06-15,76142.88,0,4.34,ARS,Sucursal 1 - Oeste
242,13E1CD5C,Cuenta Corriente,Bloqueado,2018-06-23,,7066.21,0,0,JPY,Sucursal 7 - Norte
243,13E1CD5C,Seguro Automóvil,Moroso,2022-01-07,,82900.28,0,0,USD,Sucursal 18 - Oeste
244,13E1CD5C,Préstamo Hipotecario,Vencido,2022-10-30,2026-04-11,26417.51,58559.98,0.84,USD,Sucursal 2 - Sur
245,A14A3D0B,Préstamo Personal,Activo,2019-07-04,2021-05-09,29050.74,42754.57,15.33,COP,Sucursal 9 - Centro
246,A14A3D0B,Préstamo Personal,En proceso de aprobación,2022-01-26,2023-03-13,47307.26,138805.94,15.52,PEN,Sucursal 8 - Oeste
247,62C7646F,Cuenta Corriente,Bloqueado,2022-12-17,,85780.49,0,0,GBP,Sucursal 12 - Sur
248,62C7646F,Fondo Mutuo,Moroso,2020-12-15,2022-04-05,93663.83,0,7.57,PEN,Sucursal 2 - Sur
249,62C7646F,Tarjeta Crédito,En proceso de aprobación,2023-07-19,2027-01-04,31668.07,39298.14,23.23,COP,Sucursal 1 - Oeste
250,62C7646F,Inversión a Plazo,Bloqueado,2019-01-24,2021-01-13,95859.65,0,23.99,ARS,Sucursal 19 - Norte
251,7E306E9D,Leasing,Bloqueado,2021-11-10,,29487.99,0,0,MXN,Sucursal 15 - Sur
252,7E306E9D,CDT,Cancelado,2019-02-23,2019-11-25,73095.35,0,24.9,PEN,Sucursal 8 - Oeste
253,7E306E9D,Cuenta Corriente,En proceso de aprobación,2018-02-21,,96476.37,0,0,CLP,Sucursal 8 - Oeste
254,7E306E9D,Seguro Automóvil,Bloqueado,2021-12-30,,69359.56,0,0,EUR,Sucursal 3 - Este
255,7E306E9D,Cuenta Ahorros,Vencido,2021-01-03,,35735.92,0,0,PEN,Sucursal 20 - Este
256,AD9ECAB9,Inversión a Plazo,Cancelado,2022-05-15,2024-06-30,38745.33,0,22.82,MXN,Sucursal 11 - Centro
257,AD9ECAB9,Leasing,Bloqueado,2019-11-08,,89847.54,0,0,ARS,Sucursal 8 - Oeste
258,058397CE,Préstamo Hipotecario,Inactivo,2019-04-05,2020-11-18,12640.13,22495.78,18.65,JPY,Sucursal 1 - Oeste
259,058397CE,Fondo Mutuo,En proceso de aprobación,2018-04-15,2019-02-20,34259.26,0,20.61,EUR,Sucursal 5 - Oeste
260,058397CE,Préstamo Personal,Moroso,2020-04-18,2021-04-11,5943.81,10656.52,23.86,GBP,Sucursal 13 - Centro
261,2ADC646E,Cuenta Ahorros,Cancelado,2020-04-06,,64742.0,0,0,EUR,Sucursal 8 - Oeste
262,2ADC646E,Tarjeta Crédito,Inactivo,2023-11-21,2024-10-05,23275.87,61001.76,23.81,MXN,Sucursal 1 - Oeste
263,2ADC646E,Leasing,Activo,2019-08-08,,47637.2,0,0,USD,Sucursal 11 - Centro
264,2ADC646E,Cuenta Ahorros,Bloqueado,2018-03-27,,99574.0,0,0,GBP,Sucursal 3 - Este
265,820067AE,Inversión a Plazo,Moroso,2019-06-16,2019-09-04,18209.54,0,19.91,CLP,Sucursal 15 - Sur
266,820067AE,Cuenta Corriente,Vencido,2018-03-02,,30919.45,0,0,USD,Sucursal 17 - Norte
267,820067AE,Préstamo Personal,Vencido,2023-05-17,2027-11-29,45287.24,55051.52,16.56,USD,Sucursal 12 - Sur
268,820067AE,Leasing,Activo,2023-08-24,,2170.41,0,0,PEN,Sucursal 13 - Centro
269,D312C158,Seguro Hogar,Moroso,2020-02-19,,84185.11,0,0,EUR,Sucursal 1 - Oeste
270,D312C158,Inversión a Plazo,Bloqueado,2021-05-10,2024-04-13,27830.09,0,11.75,CLP,Sucursal 15 - Sur
271,D312C158,CDT,Cancelado,2023-02-22,2025-12-29,52907.68,0,12.68,COP,Sucursal 8 - Oeste
272,753965CF,Préstamo Hipotecario,Bloqueado,2019-06-16,2023-01-26,44708.65,65051.31,13.47,ARS,Sucursal 3 - Este
273,147186B6,Seguro Hogar,Activo,2020-05-10,,88238.53,0,0,ARS,Sucursal 3 - Este
274,147186B6,Leasing,Cerrado,2022-05-20,,79836.9,0,0,ARS,Sucursal 8 - Oeste
275,147186B6,Seguro Vida,Bloqueado,2021-09-04,,61155.58,0,0,EUR,Sucursal 5 - Oeste
276,835F9BF1,Tarjeta Crédito,Cerrado,2018-01-31,2019-03-24,41242.34,92208.09,14.96,COP,Sucursal 8 - Oeste
277,835F9BF1,Cuenta Corriente,Bloqueado,2022-09-05,,38255.35,0,0,COP,Sucursal 15 - Sur
278,835F9BF1,Leasing,En proceso de aprobación,2022-09-14,,54577.61,0,0,PEN,Sucursal 10 - Norte
279,835F9BF1,Inversión a Plazo,Cancelado,2021-12-21,2023-12-21,76216.76,0,1.98,CLP,Sucursal 5 - Oeste
280,835F9BF1,Seguro Hogar,Activo,2022-07-22,,20304.3,0,0,PEN,Sucursal 17 - Norte
281,ABB1106A,Cuenta Corriente,Vencido,2022-10-08,,31484.28,0,0,GBP,Sucursal 6 - Oeste
282,ABB1106A,Cuenta Ahorros,Inactivo,2021-02-05,,33297.74,0,0,GBP,Sucursal 8 - Oeste
283,ABB1106A,Préstamo Personal,Inactivo,2018-08-01,2020-02-07,3297.13,5843.24,2.05,GBP,Sucursal 2 - Sur
284,ABB1106A,Inversión a Plazo,Bloqueado,2023-02-04,2024-11-05,87758.84,0,14.39,MXN,Sucursal 11 - Centro
285,D0F266B5,Cuenta Corriente,Vencido,2023-12-18,,7059.43,0,0,GBP,Sucursal 11 - Centro
286,38D69BD2,Préstamo Automotriz,Vencido,2022-04-06,2024-01-04,4371.64,12677.96,2.5,ARS,Sucursal 1 - Oeste
287,38D69BD2,Cuenta Ahorros,Bloqueado,2021-02-24,,28391.45,0,0,PEN,Sucursal 9 - Centro
288,38D69BD2,Tarjeta Crédito,Cerrado,2021-05-28,2023-11-25,32348.98,49832.94,13.67,PEN,Sucursal 7 - Norte
289,FFC63C5A,Leasing,Bloqueado,2019-12-17,,26450.35,0,0,PEN,Sucursal 20 - Este
290,FFC63C5A,Inversión a Plazo,Inactivo,2020-06-01,2022-03-08,58520.3,0,5.42,JPY,Sucursal 20 - Este
291,6DBB7442,CDT,Inactivo,2021-01-06,2022-05-08,56165.51,0,14.1,BRL,Sucursal 1 - Oeste
292,839B3647,Préstamo Hipotecario,Cerrado,2020-07-29,2021-03-03,7900.6,18153.46,15.76,PEN,Sucursal 6 - Oeste
293,839B3647,CDT,Bloqueado,2023-03-11,2023-08-12,40226.4,0,12.42,USD,Sucursal 13 - Centro
294,839B3647,Préstamo Automotriz,Inactivo,2023-05-30,2024-04-15,39146.87,59318.12,20.11,COP,Sucursal 17 - Norte
295,839B3647,CDT,Cancelado,2019-06-04,2020-09-23,51612.9,0,16.53,BRL,Sucursal 20 - Este
296,839B3647,Cuenta Ahorros,Cerrado,2020-12-09,,8818.74,0,0,EUR,Sucursal 3 - Este
297,DE15C453,Seguro Vida,En proceso de aprobación,2022-04-25,,57637.37,0,0,MXN,Sucursal 18 - Oeste
298,DE15C453,Seguro Hogar,Cancelado,2022-07-22,,89182.92,0,0,CLP,Sucursal 7 - Norte
299,DE15C453,Cuenta Corriente,Moroso,2020-02-23,,22531.61,0,0,CLP,Sucursal 16 - Centro
300,A9C22C08,Préstamo Automotriz,Activo,2020-06-07,2022-10-21,25483.04,73702.44,15.99,BRL,Sucursal 8 - Oeste
301,A9C22C08,Inversión a Plazo,Moroso,2019-06-13,2019-07-19,8307.49,0,7.66,JPY,Sucursal 13 - Centro
302,406B0AF4,Préstamo Automotriz,Inactivo,2022-11-29,2026-10-09,48145.56,60943.07,8.1,PEN,Sucursal 14 - Norte
303,E7D7055E,Seguro Hogar,Cerrado,2019-12-05,,13361.77,0,0,EUR,Sucursal 11 - Centro
304,E7D7055E,Préstamo Personal,Cancelado,2018-03-29,2020-01-22,14347.31,26174.62,4.33,BRL,Sucursal 13 - Centro
305,E7D7055E,Fondo Mutuo,Bloqueado,2020-11-29,2023-01-08,4296.37,0,11.5,JPY,Sucursal 3 - Este
306,E31366DA,Leasing,Cerrado,2020-12-10,,48301.01,0,0,COP,Sucursal 6 - Oeste
307,E31366DA,Fondo Mutuo,Vencido,2022-11-28,2025-11-13,16490.18,0,17.15,JPY,Sucursal 17 - Norte
308,E31366DA,Fondo Mutuo,Inactivo,2018-07-31,2020-05-08,5109.26,0,10.07,USD,Sucursal 4 - Norte
309,E31366DA,Seguro Vida,Cancelado,2023-10-02,,78802.95,0,0,JPY,Sucursal 9 - Centro
310,FD292036,Inversión a Plazo,Bloqueado,2019-07-13,2020-03-06,4058.12,0,9.55,MXN,Sucursal 4 - Norte
311,6F87CF21,Cuenta Ahorros,Cancelado,2020-07-21,,22225.72,0,0,CLP,Sucursal 1 - Oeste
312,6F87CF21,Inversión a Plazo,Cancelado,2022-08-30,2024-01-15,27904.94,0,11.79,EUR,Sucursal 18 - Oeste
313,43283882,Tarjeta Crédito,Moroso,2021-08-25,2024-06-21,8080.7,21738.87,16.54,BRL,Sucursal 11 - Centro
314,43283882,Seguro Vida,Vencido,2019-07-07,,68705.77,0,0,EUR,Sucursal 1 - Oeste
315,94BBD24B,Seguro Hogar,En proceso de aprobación,2020-10-29,,42929.88,0,0,CLP,Sucursal 2 - Sur
316,94BBD24B,Seguro Automóvil,Moroso,2022-07-21,,9676.0,0,0,JPY,Sucursal 1 - Oeste
317,94BACD0A,CDT,Bloqueado,2018-01-15,2019-07-07,56465.08,0,10.93,PEN,Sucursal 13 - Centro
318,94BACD0A,Cuenta Corriente,Inactivo,2018-07-09,,28738.26,0,0,MXN,Sucursal 4 - Norte
319,5295B070,Préstamo Automotriz,Moroso,2023-10-22,2026-09-23,31167.66,80836.08,10.71,EUR,Sucursal 16 - Centro
320,5295B070,Préstamo Hipotecario,Moroso,2022-06-15,2025-03-28,12888.84,22226.67,12.3,COP,Sucursal 17 - Norte
321,15CA1BF2,Préstamo Hipotecario,En proceso de aprobación,2018-05-03,2023-02-14,26294.41,58524.77,19.19,CLP,Sucursal 13 - Centro
322,EBDD6DE4,CDT,Bloqueado,2021-09-14,2023-06-13,8281.46,0,13.5,ARS,Sucursal 6 - Oeste
323,8FE50997,Seguro Vida,Bloqueado,2020-08-31,,28140.17,0,0,PEN,Sucursal 11 - Centro
324,8FE50997,Fondo Mutuo,Bloqueado,2020-03-23,2020-08-25,80673.97,0,11.66,BRL,Sucursal 6 - Oeste
325,8FE50997,Seguro Hogar,Vencido,2020-04-11,,65635.62,0,0,ARS,Sucursal 17 - Norte
326,8FE50997,Fondo Mutuo,Vencido,2018-11-15,2020-12-06,69439.67,0,9.78,ARS,Sucursal 15 - Sur
327,52472381,Cuenta Corriente,Vencido,2021-11-15,,79735.33,0,0,EUR,Sucursal 10 - Norte
328,52472381,Seguro Vida,Cerrado,2018-07-07,,91081.84,0,0,CLP,Sucursal 2 - Sur
329,52472381,Tarjeta Crédito,En proceso de aprobación,2022-02-19,2025-05-19,6181.34,7809.65,14.6,CLP,Sucursal 11 - Centro
330,52472381,CDT,Activo,2022-10-20,2024-10-25,90420.44,0,23.2,ARS,Sucursal 20 - Este
331,52472381,CDT,Cancelado,2019-02-17,2019-10-20,70715.53,0,9.26,COP,Sucursal 2 - Sur
332,49CC2742,Fondo Mutuo,Cerrado,2019-06-16,2020-10-16,46410.58,0,16.16,PEN,Sucursal 12 - Sur
333,49CC2742,CDT,Inactivo,2022-05-30,2023-07-10,83648.74,0,4.04,USD,Sucursal 7 - Norte
334,49CC2742,Préstamo Hipotecario,Inactivo,2022-03-29,2025-12-20,8014.85,11708.16,13.9,MXN,Sucursal 15 - Sur
335,49CC2742,Préstamo Personal,Cancelado,2018-08-20,2019-05-01,24339.93,56703.22,23.06,COP,Sucursal 15 - Sur
336,49CC2742,Inversión a Plazo,Cancelado,2020-06-10,2022-04-04,48913.05,0,17.79,JPY,Sucursal 6 - Oeste
337,F7AAD75F,Cuenta Ahorros,Vencido,2021-08-20,,70480.92,0,0,GBP,Sucursal 15 - Sur
338,F7AAD75F,Fondo Mutuo,Activo,2018-01-09,2020-02-26,37791.57,0,11.08,EUR,Sucursal 16 - Centro
339,343178DB,Seguro Vida,Cancelado,2022-12-05,,5412.91,0,0,COP,Sucursal 19 - Norte
340,343178DB,Cuenta Ahorros,Moroso,2021-12-14,,85025.68,0,0,PEN,Sucursal 12 - Sur
341,343178DB,Préstamo Automotriz,Cancelado,2023-07-27,2024-11-19,29578.11,35808.85,13.09,MXN,Sucursal 14 - Norte
342,ACA201AC,Inversión a Plazo,Moroso,2019-12-14,2021-05-28,24615.36,0,15.83,CLP,Sucursal 4 - Norte
343,ACA201AC,Leasing,Cancelado,2019-10-09,,58885.26,0,0,PEN,Sucursal 20 - Este
344,ACA201AC,Leasing,Moroso,2022-11-14,,287.23,0,0,BRL,Sucursal 9 - Centro
345,ACA201AC,Leasing,Cancelado,2022-05-13,,82907.57,0,0,COP,Sucursal 16 - Centro
346,EEDA2462,CDT,Cerrado,2018-11-01,2019-09-04,18902.2,0,20.9,PEN,Sucursal 4 - Norte
347,EEDA2462,Cuenta Corriente,Inactivo,2020-03-08,,89674.62,0,0,COP,Sucursal 20 - Este
348,EEDA2462,Seguro Hogar,En proceso de aprobación,2019-05-14,,46853.44,0,0,JPY,Sucursal 18 - Oeste
349,EEDA2462,Cuenta Ahorros,Activo,2021-03-14,,7475.79,0,0,EUR,Sucursal 14 - Norte
350,5C55D896,Seguro Automóvil,Cerrado,2023-04-27,,28526.21,0,0,GBP,Sucursal 3 - Este
351,5C55D896,Préstamo Automotriz,Inactivo,2019-12-19,2023-03-02,38928.08,62512.79,9.57,EUR,Sucursal 20 - Este
352,5C55D896,Seguro Hogar,Cancelado,2019-12-04,,99997.79,0,0,BRL,Sucursal 6 - Oeste
353,BA914E97,Préstamo Automotriz,Cancelado,2023-05-16,2027-11-22,43382.97,103718.07,10.61,MXN,Sucursal 10 - Norte
354,7BCD2359,Préstamo Personal,Vencido,2018-01-27,2019-11-30,23609.7,47924.25,17.32,BRL,Sucursal 2 - Sur
355,7BCD2359,Cuenta Ahorros,Moroso,2021-03-27,,45338.63,0,0,GBP,Sucursal 12 - Sur
356,FDC7D93F,Cuenta Ahorros,Cerrado,2019-06-10,,63791.27,0,0,COP,Sucursal 7 - Norte
357,FDC7D93F,Préstamo Personal,Inactivo,2020-06-04,2024-05-06,20909.85,52806.58,24.04,ARS,Sucursal 8 - Oeste
358,FDC7D93F,Seguro Vida,Cancelado,2020-04-23,,68534.66,0,0,BRL,Sucursal 19 - Norte
359,FDC7D93F,Leasing,En proceso de aprobación,2021-03-20,,32466.78,0,0,PEN,Sucursal 17 - Norte
360,FDC7D93F,Préstamo Personal,Cerrado,2021-06-29,2022-02-13,46088.88,94208.61,2.47,CLP,Sucursal 16 - Centro
361,3B822746,Préstamo Personal,Moroso,2018-10-09,2023-07-08,43360.63,98459.11,19.16,COP,Sucursal 18 - Oeste
362,3B822746,Seguro Hogar,Bloqueado,2019-07-05,,92686.91,0,0,USD,Sucursal 14 - Norte
363,3B822746,CDT,Inactivo,2020-05-20,2022-10-31,13778.4,0,22.47,MXN,Sucursal 3 - Este
364,A9EB9E92,Inversión a Plazo,Bloqueado,2022-03-27,2024-07-20,75947.42,0,2.3,BRL,Sucursal 17 - Norte
365,A9EB9E92,Préstamo Automotriz,Vencido,2020-01-13,2024-02-02,41192.16,57373.08,10.55,JPY,Sucursal 4 - Norte
366,A9EB9E92,Seguro Hogar,Moroso,2018-08-07,,19929.89,0,0,COP,Sucursal 6 - Oeste
367,A9EB9E92,Inversión a Plazo,Bloqueado,2022-10-20,2025-06-12,44454.57,0,12.06,JPY,Sucursal 7 - Norte
368,A9EB9E92,Seguro Automóvil,En proceso de aprobación,2018-08-29,,73201.92,0,0,USD,Sucursal 11 - Centro
369,09433121,Seguro Hogar,Bloqueado,2021-12-29,,67839.1,0,0,MXN,Sucursal 17 - Norte
370,09433121,Seguro Vida,Bloqueado,2023-01-07,,95088.48,0,0,PEN,Sucursal 1 - Oeste
371,09433121,Tarjeta Crédito,Cerrado,2022-08-08,2023-06-16,42625.31,84448.93,18.65,CLP,Sucursal 2 - Sur
372,ADE453F5,Préstamo Automotriz,Activo,2022-11-16,2025-07-14,2534.03,6714.92,18.64,BRL,Sucursal 12 - Sur
373,ADE453F5,Préstamo Personal,En proceso de aprobación,2020-12-11,2024-04-16,43816.43,121302.38,24.65,EUR,Sucursal 8 - Oeste
374,8801B168,Cuenta Corriente,Activo,2021-07-31,,43165.01,0,0,CLP,Sucursal 6 - Oeste
375,550BF7C8,Préstamo Automotriz,Cerrado,2023-10-08,2026-01-30,7367.03,13556.73,14.23,ARS,Sucursal 20 - Este
376,550BF7C8,Tarjeta Crédito,Inactivo,2020-10-09,2022-03-29,45901.75,103810.89,8.88,EUR,Sucursal 9 - Centro
377,35B7E29F,Préstamo Personal,Moroso,2018-05-25,2023-02-27,45374.74,108449.5,23.7,JPY,Sucursal 7 - Norte
378,35B7E29F,Seguro Automóvil,Cerrado,2023-06-02,,60869.55,0,0,CLP,Sucursal 13 - Centro
379,35B7E29F,Cuenta Ahorros,Moroso,2019-02-02,,44872.32,0,0,GBP,Sucursal 4 - Norte
380,35B7E29F,Fondo Mutuo,Moroso,2021-01-21,2022-06-17,68305.52,0,3.35,USD,Sucursal 19 - Norte
381,35B7E29F,Préstamo Personal,Bloqueado,2022-01-16,2024-09-05,43642.41,126455.4,7.7,BRL,Sucursal 2 - Sur
382,EB8A3BE2,Seguro Vida,Moroso,2023-11-14,,15387.88,0,0,GBP,Sucursal 5 - Oeste
383,EB8A3BE2,Seguro Hogar,Activo,2020-11-25,,24779.17,0,0,BRL,Sucursal 14 - Norte
384,EB8A3BE2,Cuenta Ahorros,En proceso de aprobación,2019-10-05,,11933.66,0,0,CLP,Sucursal 7 - Norte
385,4643955B,Fondo Mutuo,En proceso de aprobación,2019-08-05,2020-07-15,19226.46,0,19.87,PEN,Sucursal 9 - Centro
386,4643955B,Seguro Vida,Activo,2021-10-22,,82315.89,0,0,MXN,Sucursal 7 - Norte
387,53A875ED,Cuenta Ahorros,Vencido,2018-01-28,,21582.1,0,0,PEN,Sucursal 3 - Este
388,669F9F06,Seguro Vida,Cerrado,2021-10-02,,47587.48,0,0,GBP,Sucursal 20 - Este
389,669F9F06,Fondo Mutuo,Vencido,2022-08-04,2023-10-26,79677.47,0,18.74,EUR,Sucursal 20 - Este
390,669F9F06,Inversión a Plazo,En proceso de aprobación,2022-11-02,2023-11-15,53498.94,0,0.88,MXN,Sucursal 14 - Norte
391,669F9F06,CDT,En proceso de aprobación,2023-07-14,2023-11-03,82744.41,0,11.44,GBP,Sucursal 15 - Sur
392,C629B80C,Fondo Mutuo,Bloqueado,2021-03-06,2023-09-22,58992.96,0,1.96,ARS,Sucursal 5 - Oeste
393,C629B80C,Cuenta Ahorros,Activo,2023-10-12,,90573.08,0,0,EUR,Sucursal 18 - Oeste
394,C629B80C,Inversión a Plazo,Activo,2019-12-01,2021-01-13,49663.62,0,6.54,JPY,Sucursal 16 - Centro
395,C629B80C,Seguro Hogar,Moroso,2020-08-29,,28353.18,0,0,MXN,Sucursal 8 - Oeste
396,79BB40B8,Cuenta Corriente,Vencido,2021-03-13,,66343.33,0,0,MXN,Sucursal 17 - Norte
397,79BB40B8,Tarjeta Crédito,Vencido,2022-07-30,2025-05-20,41682.84,60271.12,17.08,PEN,Sucursal 20 - Este
398,79BB40B8,Seguro Vida,Vencido,2019-10-11,,2072.74,0,0,BRL,Sucursal 20 - Este
399,79BB40B8,Inversión a Plazo,Inactivo,2018-12-05,2019-10-31,45159.99,0,7.18,USD,Sucursal 3 - Este
400,2FB22AFA,Fondo Mutuo,Cancelado,2020-10-19,2023-05-26,26814.04,0,5.8,COP,Sucursal 14 - Norte
401,177C080D,Tarjeta Crédito,Inactivo,2019-10-13,2020-09-05,20634.28,28289.75,13.66,COP,Sucursal 19 - Norte
402,177C080D,Cuenta Ahorros,Activo,2020-04-11,,64386.68,0,0,MXN,Sucursal 19 - Norte
403,177C080D,Seguro Vida,Vencido,2020-02-08,,92448.72,0,0,COP,Sucursal 9 - Centro
404,177C080D,CDT,Bloqueado,2018-08-07,2021-07-02,29578.11,0,9.37,CLP,Sucursal 2 - Sur
405,1880CC6E,Fondo Mutuo,Activo,2022-04-29,2022-08-30,66776.43,0,10.42,MXN,Sucursal 18 - Oeste
406,1880CC6E,Seguro Automóvil,Bloqueado,2020-06-15,,66196.25,0,0,CLP,Sucursal 11 - Centro
407,1880CC6E,Préstamo Hipotecario,Moroso,2023-12-05,2026-08-28,12828.34,30873.26,11.94,JPY,Sucursal 7 - Norte
408,57D80F09,Seguro Automóvil,En proceso de aprobación,2020-05-12,,28030.0,0,0,GBP,Sucursal 4 - Norte
409,6A9BD24F,Préstamo Personal,Cancelado,2023-12-04,2027-03-22,12572.57,34330.27,14.85,CLP,Sucursal 19 - Norte
410,0E5A924D,Fondo Mutuo,Moroso,2020-05-01,2020-08-16,57442.58,0,12.25,EUR,Sucursal 14 - Norte
411,0E5A924D,Tarjeta Crédito,Inactivo,2019-06-18,2022-06-30,8007.46,9827.7,20.86,USD,Sucursal 15 - Sur
412,0E5A924D,CDT,Activo,2019-07-30,2020-10-09,78510.72,0,6.03,MXN,Sucursal 8 - Oeste
413,0E5A924D,Préstamo Automotriz,Inactivo,2021-02-06,2022-06-28,28488.07,80233.87,12.15,COP,Sucursal 17 - Norte
414,4AB651F6,Préstamo Personal,Moroso,2022-01-01,2023-05-26,44089.13,127645.5,3.88,EUR,Sucursal 18 - Oeste
415,4AB651F6,Seguro Automóvil,Moroso,2022-02-14,,73807.19,0,0,GBP,Sucursal 18 - Oeste
416,4AB651F6,Seguro Automóvil,Activo,2023-12-01,,24810.97,0,0,JPY,Sucursal 3 - Este
417,4AB651F6,Tarjeta Crédito,Cerrado,2022-12-25,2026-02-08,1663.22,4246.83,6.94,JPY,Sucursal 2 - Sur
418,4AB651F6,Leasing,Inactivo,2023-03-09,,30666.92,0,0,BRL,Sucursal 16 - Centro
419,8A94F9F7,Seguro Automóvil,Moroso,2018-01-29,,82715.56,0,0,JPY,Sucursal 14 - Norte
420,4EAF9C66,CDT,Activo,2020-05-06,2021-05-24,35997.52,0,12.42,USD,Sucursal 3 - Este
421,4EAF9C66,Seguro Vida,Inactivo,2023-11-30,,5176.62,0,0,BRL,Sucursal 8 - Oeste
422,4EAF9C66,Seguro Automóvil,Bloqueado,2021-03-11,,2181.88,0,0,USD,Sucursal 12 - Sur
423,4EAF9C66,Seguro Vida,Cerrado,2018-03-13,,48212.12,0,0,MXN,Sucursal 14 - Norte
424,4EAF9C66,CDT,En proceso de aprobación,2020-03-31,2022-12-01,64738.64,0,5.27,JPY,Sucursal 17 - Norte
425,84072847,Préstamo Hipotecario,En proceso de aprobación,2020-03-05,2020-11-24,35587.28,89737.99,16.44,GBP,Sucursal 15 - Sur
426,84072847,Préstamo Automotriz,Moroso,2023-12-18,2024-08-10,27451.85,62256.7,9.06,PEN,Sucursal 1 - Oeste
427,84072847,CDT,Cancelado,2018-11-03,2019-09-21,60495.99,0,21.13,EUR,Sucursal 9 - Centro
428,84072847,Préstamo Hipotecario,Vencido,2021-06-09,2023-06-09,17205.55,32208.28,7.21,JPY,Sucursal 15 - Sur
429,D65B6D21,Inversión a Plazo,Activo,2018-10-07,2019-11-29,665.09,0,13.44,BRL,Sucursal 10 - Norte
430,D65B6D21,Cuenta Corriente,Inactivo,2020-07-16,,53887.65,0,0,GBP,Sucursal 3 - Este
431,D65B6D21,Fondo Mutuo,En proceso de aprobación,2023-01-17,2024-04-13,81883.97,0,6.82,COP,Sucursal 4 - Norte
432,D65B6D21,Seguro Hogar,Activo,2023-03-06,,18656.94,0,0,COP,Sucursal 20 - Este
433,326BA4A7,Cuenta Corriente,Activo,2020-10-17,,93018.89,0,0,JPY,Sucursal 7 - Norte
434,326BA4A7,CDT,Moroso,2019-02-08,2021-02-01,55018.95,0,11.96,USD,Sucursal 17 - Norte
435,326BA4A7,Cuenta Ahorros,Bloqueado,2019-01-10,,63534.07,0,0,GBP,Sucursal 12 - Sur
436,326BA4A7,Tarjeta Crédito,En proceso de aprobación,2019-04-30,2021-06-01,8545.57,20767.27,13.05,USD,Sucursal 2 - Sur
437,20E7D063,Inversión a Plazo,Bloqueado,2022-09-07,2023-06-05,71115.66,0,20.71,JPY,Sucursal 13 - Centro
438,20E7D063,Tarjeta Crédito,En proceso de aprobación,2018-02-15,2019-02-05,10165.73,25380.03,13.5,CLP,Sucursal 16 - Centro
439,20E7D063,Tarjeta Crédito,Cerrado,2023-08-10,2026-06-13,9598.91,23491.52,19.08,GBP,Sucursal 1 - Oeste
440,4E7BFA89,Seguro Vida,Activo,2023-11-24,,89631.0,0,0,MXN,Sucursal 8 - Oeste
441,4E7BFA89,Cuenta Corriente,Cancelado,2019-08-31,,79056.33,0,0,ARS,Sucursal 9 - Centro
442,4E7BFA89,Préstamo Hipotecario,Activo,2023-04-09,2024-04-12,35631.39,61392.55,2.82,JPY,Sucursal 14 - Norte
