id_pago,id_producto,id_cliente,numero_cuota,fecha_pago,monto_capital,monto_interes,monto_total,dias_mora,monto_mora,metodo_pago
326,71,6E364259,10,2022-10-05,504.24,216.1,720.34,27,32.42,Cheque
327,71,6E364259,25,2022-09-06,373.58,160.1,533.68,0,0,Débito Automático
328,71,6E364259,11,2022-02-28,1316.22,564.1,1880.32,0,0,Cheque
329,71,6E364259,38,2022-01-17,851.65,364.99,1216.64,0,0,Banca Móvil
330,71,6E364259,57,2022-01-07,817.46,350.34,1167.8,34,66.18,Cheque
331,71,6E364259,24,2023-10-14,245.98,105.42,351.4,0,0,Banca Móvil
332,71,6E364259,40,2022-04-13,962.14,412.34,1374.48,0,0,Débito Automático
333,71,6E364259,7,2022-08-29,936.62,401.41,1338.03,35,78.05,Banca Móvil
334,71,6E364259,37,2022-06-16,152.15,65.21,217.36,11,3.98,Débito Automático
335,71,6E364259,60,2023-06-30,230.41,98.75,329.16,0,0,Cheque
336,71,6E364259,52,2022-05-01,862.21,369.52,1231.73,25,51.32,Efectivo
337,71,6E364259,14,2023-01-15,70.15,30.06,100.21,0,0,Efectivo
338,71,6E364259,5,2022-09-18,745.71,319.59,1065.3,0,0,Banca Móvil
339,71,6E364259,9,2022-11-18,1107.61,474.69,1582.3,0,0,Débito Automático
340,71,6E364259,28,2023-12-15,707.07,303.03,1010.1,0,0,Transferencia
341,71,6E364259,48,2023-08-16,977.44,418.9,1396.34,0,0,Cheque
342,71,6E364259,60,2023-03-17,193.13,82.77,275.9,0,0,Banca Móvil
343,71,6E364259,8,2022-09-18,364.13,156.06,520.19,0,0,Cheque
344,71,6E364259,7,2022-04-04,1111.35,476.29,1587.64,0,0,Transferencia
345,71,6E364259,20,2023-10-30,375.0,160.72,535.72,0,0,Banca Móvil
346,71,6E364259,9,2022-01-04,559.81,239.92,799.73,0,0,Transferencia
347,71,6E364259,51,2023-05-19,698.5,299.36,997.85,0,0,Débito Automático
348,71,6E364259,19,2023-08-02,619.28,265.41,884.69,0,0,Cheque
349,71,6E364259,35,2023-02-27,477.55,204.66,682.21,58,65.95,Cheque
350,71,6E364259,6,2023-05-29,281.36,120.58,401.94,0,0,Cheque
351,76,CE7C9A56,36,2022-08-16,1240.15,531.5,1771.65,0,0,Banca Móvil
352,76,CE7C9A56,48,2023-09-01,935.68,401.0,1336.68,0,0,Banca Móvil
353,76,CE7C9A56,39,2022-05-05,147.03,63.02,210.05,0,0,Débito Automático
354,76,CE7C9A56,2,2022-10-28,511.31,219.13,730.44,0,0,Transferencia
355,76,CE7C9A56,45,2023-07-25,115.32,49.42,164.74,0,0,Débito Automático
356,76,CE7C9A56,34,2022-09-25,827.98,354.85,1182.83,6,11.83,Efectivo
357,76,CE7C9A56,32,2022-05-31,466.33,199.86,666.19,12,13.32,Efectivo
358,76,CE7C9A56,27,2023-12-18,558.72,239.45,798.17,33,43.9,Cheque
359,76,CE7C9A56,4,2023-02-16,805.64,345.28,1150.92,22,42.2,Transferencia
360,76,CE7C9A56,18,2023-10-31,232.04,99.44,331.48,42,23.2,Banca Móvil
361,76,CE7C9A56,49,2022-10-29,765.41,328.03,1093.44,0,0,Efectivo
362,76,CE7C9A56,59,2022-01-04,996.48,427.06,1423.54,0,0,Débito Automático
363,76,CE7C9A56,3,2023-02-07,871.97,373.7,1245.67,29,60.21,Débito Automático
364,76,CE7C9A56,19,2023-08-23,798.05,342.02,1140.07,12,22.8,Efectivo
365,76,CE7C9A56,29,2022-11-30,971.49,416.35,1387.84,0,0,Cheque
366,76,CE7C9A56,25,2023-04-24,346.44,148.47,494.91,0,0,Cheque
367,76,CE7C9A56,4,2023-12-14,1362.83,584.07,1946.9,0,0,Cheque
368,76,CE7C9A56,2,2022-07-05,93.35,40.01,133.36,0,0,Cheque
369,76,CE7C9A56,44,2022-07-16,1092.81,468.35,1561.16,0,0,Banca Móvil
370,76,CE7C9A56,56,2022-11-22,504.06,216.02,720.08,19,22.8,Débito Automático
371,76,CE7C9A56,20,2023-10-16,1095.47,469.49,1564.96,0,0,Transferencia
372,76,CE7C9A56,14,2023-07-02,331.86,142.23,474.09,0,0,Débito Automático
373,76,CE7C9A56,30,2023-07-09,1312.1,562.33,1874.43,0,0,Transferencia
374,76,CE7C9A56,13,2023-03-20,350.75,150.32,501.07,44,36.75,Débito Automático
375,76,CE7C9A56,35,2023-01-20,1132.49,485.35,1617.84,0,0,Débito Automático
376,76,CE7C9A56,10,2022-09-12,1280.64,548.84,1829.48,0,0,Efectivo
377,76,CE7C9A56,3,2022-04-16,416.66,178.57,595.23,0,0,Cheque
378,76,CE7C9A56,54,2022-06-11,543.46,232.91,776.37,46,59.52,Cheque
379,77,E8330B0B,52,2023-07-08,530.31,227.28,757.59,0,0,Débito Automático
380,77,E8330B0B,33,2023-01-02,560.91,240.39,801.3,30,40.06,Cheque
381,77,E8330B0B,43,2023-01-23,785.6,336.69,1122.29,0,0,Transferencia
382,77,E8330B0B,5,2023-12-23,139.93,59.97,199.9,0,0,Transferencia
383,77,E8330B0B,7,2023-12-07,246.04,105.44,351.48,0,0,Débito Automático
384,77,E8330B0B,47,2023-10-09,702.31,300.99,1003.3,0,0,Cheque
385,78,E8330B0B,12,2023-03-27,989.78,424.19,1413.97,0,0,Banca Móvil
386,78,E8330B0B,38,2023-03-23,1202.29,515.27,1717.56,0,0,Banca Móvil
387,78,E8330B0B,9,2022-07-10,546.9,234.38,781.28,0,0,Transferencia
388,78,E8330B0B,17,2023-01-21,1366.25,585.54,1951.79,0,0,Cheque
389,78,E8330B0B,27,2023-06-25,115.91,49.68,165.59,11,3.04,Banca Móvil
390,78,E8330B0B,22,2023-03-19,216.75,92.89,309.64,13,6.71,Efectivo
391,78,E8330B0B,33,2023-07-29,1264.57,541.96,1806.53,0,0,Cheque
392,78,E8330B0B,10,2022-12-30,1367.52,586.08,1953.6,0,0,Banca Móvil
393,78,E8330B0B,50,2022-06-30,1159.75,497.04,1656.79,0,0,Débito Automático
394,78,E8330B0B,55,2022-07-12,419.99,179.99,599.98,0,0,Transferencia
395,78,E8330B0B,41,2023-04-30,117.11,50.19,167.3,0,0,Débito Automático
396,78,E8330B0B,57,2022-01-21,154.09,66.04,220.13,0,0,Transferencia
397,78,E8330B0B,39,2023-03-13,1291.96,553.7,1845.66,0,0,Transferencia
398,78,E8330B0B,49,2023-09-20,111.56,47.81,159.37,0,0,Banca Móvil
399,78,E8330B0B,16,2023-12-26,157.44,67.48,224.92,46,17.24,Cheque
400,78,E8330B0B,54,2022-01-22,1040.52,445.94,1486.46,0,0,Cheque
401,78,E8330B0B,60,2022-03-25,1363.32,584.28,1947.6,0,0,Efectivo
402,78,E8330B0B,40,2022-04-12,1220.81,523.2,1744.01,0,0,Débito Automático
403,78,E8330B0B,42,2022-03-05,667.46,286.06,953.52,0,0,Cheque
404,78,E8330B0B,9,2023-06-29,475.66,203.86,679.52,0,0,Transferencia
405,78,E8330B0B,8,2022-11-30,1382.8,592.63,1975.43,8,26.34,Banca Móvil
406,78,E8330B0B,32,2023-10-12,812.46,348.2,1160.66,0,0,Débito Automático
407,78,E8330B0B,12,2022-04-18,317.04,135.88,452.92,0,0,Efectivo
408,78,E8330B0B,46,2023-05-30,1100.67,471.72,1572.39,0,0,Cheque
409,78,E8330B0B,11,2022-02-21,1042.07,446.6,1488.67,11,27.29,Débito Automático
410,78,E8330B0B,24,2022-08-07,603.04,258.44,861.48,0,0,Transferencia
411,78,E8330B0B,41,2023-01-18,997.44,427.48,1424.92,0,0,Banca Móvil
412,78,E8330B0B,21,2022-03-17,843.0,361.29,1204.29,57,114.41,Débito Automático
413,79,E8330B0B,53,2022-09-12,955.22,409.38,1364.6,0,0,Banca Móvil
414,79,E8330B0B,60,2023-03-10,1298.14,556.34,1854.48,16,49.45,Efectivo
415,79,E8330B0B,53,2023-12-02,1116.71,478.59,1595.3,14,37.22,Efectivo
416,79,E8330B0B,2,2023-12-11,356.45,152.76,509.21,0,0,Banca Móvil
417,79,E8330B0B,43,2023-04-22,119.99,51.43,171.42,14,4.0,Efectivo
418,80,E8330B0B,11,2022-11-27,1332.0,570.86,1902.86,35,111.0,Cheque
419,80,E8330B0B,49,2022-03-16,375.74,161.03,536.77,0,0,Transferencia
420,80,E8330B0B,13,2022-03-16,815.49,349.5,1164.99,0,0,Cheque
421,80,E8330B0B,40,2022-08-12,325.65,139.56,465.21,0,0,Débito Automático
422,80,E8330B0B,46,2022-12-26,653.72,280.17,933.89,33,51.36,Cheque
423,80,E8330B0B,1,2022-05-18,112.18,48.08,160.26,19,5.07,Efectivo
424,80,E8330B0B,26,2023-05-06,354.29,151.84,506.13,46,38.8,Cheque
425,80,E8330B0B,29,2023-05-20,1003.36,430.01,1433.37,0,0,Efectivo
426,80,E8330B0B,20,2022-04-24,147.05,63.02,210.07,27,9.45,Banca Móvil
427,80,E8330B0B,46,2022-11-11,678.92,290.97,969.89,0,0,Débito Automático
428,80,E8330B0B,53,2022-02-16,937.89,401.95,1339.84,0,0,Efectivo
429,80,E8330B0B,29,2022-10-09,746.91,320.1,1067.01,0,0,Débito Automático
430,80,E8330B0B,43,2022-06-21,370.42,158.75,529.17,0,0,Transferencia
431,80,E8330B0B,25,2022-03-01,876.32,375.56,1251.88,0,0,Banca Móvil
432,80,E8330B0B,60,2022-01-03,445.19,190.8,635.99,0,0,Banca Móvil
433,80,E8330B0B,47,2023-11-19,613.23,262.81,876.05,0,0,Cheque
434,80,E8330B0B,20,2022-10-26,665.69,285.3,950.99,30,47.55,Débito Automático
435,80,E8330B0B,43,2022-11-11,801.67,343.57,1145.24,0,0,Cheque
436,80,E8330B0B,39,2022-08-31,458.77,196.62,655.39,0,0,Débito Automático
437,80,E8330B0B,49,2023-07-11,591.07,253.31,844.38,0,0,Cheque
438,80,E8330B0B,50,2023-09-29,182.84,78.36,261.2,0,0,Transferencia
439,90,0724A064,16,2022-07-06,133.36,57.15,190.51,0,0,Transferencia
440,90,0724A064,47,2023-06-05,809.3,346.84,1156.14,0,0,Cheque
441,90,0724A064,44,2022-10-18,475.01,203.57,678.58,59,66.73,Cheque
442,90,0724A064,50,2023-11-21,1214.84,520.64,1735.48,0,0,Banca Móvil
443,90,0724A064,9,2023-12-07,1137.14,487.35,1624.49,0,0,Transferencia
444,90,0724A064,30,2023-06-05,208.91,89.53,298.45,18,8.95,Débito Automático
445,90,0724A064,7,2022-11-30,809.81,347.06,1156.87,0,0,Banca Móvil
446,90,0724A064,18,2022-11-26,290.35,124.44,414.79,0,0,Banca Móvil
447,90,0724A064,53,2022-09-01,435.76,186.76,622.52,28,29.05,Transferencia
448,90,0724A064,17,2022-06-02,1138.1,487.76,1625.86,0,0,Efectivo
449,90,0724A064,11,2023-11-12,868.15,372.06,1240.21,0,0,Débito Automático
450,90,0724A064,37,2023-04-23,963.26,412.82,1376.08,0,0,Cheque
451,90,0724A064,54,2022-07-10,1218.29,522.12,1740.41,0,0,Transferencia
452,90,0724A064,8,2023-05-11,1127.17,483.07,1610.24,4,10.73,Débito Automático
453,90,0724A064,40,2022-10-03,527.49,226.07,753.56,0,0,Banca Móvil
454,90,0724A064,35,2023-08-31,86.84,37.22,124.06,0,0,Transferencia
455,90,0724A064,46,2023-02-26,1142.29,489.55,1631.84,0,0,Transferencia
456,90,0724A064,3,2023-07-21,498.67,213.72,712.39,0,0,Débito Automático
457,90,0724A064,7,2023-07-12,332.09,142.33,474.42,55,43.49,Banca Móvil
458,90,0724A064,17,2023-04-23,790.71,338.88,1129.59,0,0,Banca Móvil
459,90,0724A064,50,2023-01-29,1122.1,480.9,1603.0,0,0,Transferencia
460,90,0724A064,51,2023-05-23,1331.72,570.74,1902.46,0,0,Débito Automático
461,90,0724A064,5,2023-07-07,208.4,89.32,297.72,52,25.8,Transferencia
462,90,0724A064,35,2023-01-07,1113.1,477.04,1590.14,0,0,Débito Automático
463,90,0724A064,10,2022-03-25,1081.39,463.45,1544.85,0,0,Cheque
464,90,0724A064,3,2023-04-27,255.11,109.33,364.44,0,0,Transferencia
465,90,0724A064,25,2022-07-13,1034.39,443.31,1477.7,0,0,Banca Móvil
466,90,0724A064,24,2023-08-26,1199.8,514.2,1714.0,0,0,Banca Móvil
467,92,9D43B971,50,2023-11-06,737.93,316.25,1054.18,0,0,Cheque
468,92,9D43B971,11,2022-04-21,865.74,371.03,1236.77,0,0,Efectivo
469,92,9D43B971,6,2022-01-09,599.42,256.9,856.32,0,0,Banca Móvil
470,92,9D43B971,18,2023-08-06,251.82,107.92,359.75,0,0,Débito Automático
471,92,9D43B971,8,2022-09-04,1207.61,517.54,1725.15,28,80.51,Banca Móvil
472,92,9D43B971,50,2023-05-29,596.13,255.49,851.62,13,18.45,Transferencia
473,92,9D43B971,24,2022-03-29,570.23,244.39,814.62,0,0,Débito Automático
474,92,9D43B971,38,2022-12-14,477.74,204.75,682.49,0,0,Banca Móvil
475,92,9D43B971,34,2022-05-12,841.01,360.44,1201.45,32,64.08,Cheque
476,92,9D43B971,45,2023-07-07,123.19,52.79,175.98,0,0,Efectivo
477,92,9D43B971,38,2023-05-14,1112.06,476.6,1588.66,33,87.38,Efectivo
478,92,9D43B971,13,2023-06-14,1088.64,466.56,1555.2,43,111.46,Efectivo
479,92,9D43B971,3,2023-07-02,470.52,201.65,672.17,0,0,Débito Automático
480,92,9D43B971,9,2022-02-23,660.93,283.25,944.18,0,0,Débito Automático
481,92,9D43B971,37,2023-03-11,819.15,351.07,1170.22,0,0,Débito Automático
482,92,9D43B971,59,2023-07-12,150.07,64.31,214.38,4,1.43,Débito Automático
483,92,9D43B971,37,2022-09-22,1158.15,496.35,1654.5,0,0,Débito Automático
484,92,9D43B971,7,2023-03-15,329.87,141.37,471.24,0,0,Efectivo
485,92,9D43B971,20,2022-06-20,82.83,35.5,118.33,0,0,Cheque
486,92,9D43B971,42,2022-09-10,273.27,117.11,390.38,0,0,Banca Móvil
487,92,9D43B971,47,2023-09-01,1298.54,556.52,1855.06,0,0,Débito Automático
488,92,9D43B971,38,2022-12-14,1384.78,593.48,1978.26,0,0,Banca Móvil
489,92,9D43B971,4,2023-07-09,554.14,237.49,791.63,0,0,Transferencia
490,92,9D43B971,5,2023-04-27,1024.04,438.88,1462.92,54,131.66,Banca Móvil
491,92,9D43B971,24,2022-01-12,835.93,358.26,1194.19,0,0,Cheque
492,92,9D43B971,49,2023-01-12,444.78,190.62,635.4,0,0,Débito Automático
493,92,9D43B971,43,2023-04-17,73.33,31.43,104.76,20,3.49,Efectivo
494,92,9D43B971,50,2023-05-23,349.41,149.75,499.16,26,21.63,Débito Automático
495,92,9D43B971,56,2023-10-21,323.69,138.72,462.41,0,0,Transferencia
496,92,9D43B971,50,2023-06-25,722.55,309.66,1032.21,0,0,Débito Automático
497,92,9D43B971,52,2022-09-25,646.2,276.94,923.15,0,0,Banca Móvil
498,92,9D43B971,48,2022-09-18,1316.65,564.28,1880.93,0,0,Banca Móvil
499,92,9D43B971,11,2023-06-07,835.97,358.27,1194.25,0,0,Cheque
500,92,9D43B971,32,2022-01-13,827.55,354.67,1182.22,0,0,Banca Móvil
501,92,9D43B971,1,2022-12-24,375.93,161.11,537.04,0,0,Cheque
502,97,675B5716,23,2023-06-20,708.97,303.85,1012.82,0,0,Transferencia
503,97,675B5716,51,2022-12-03,806.94,345.83,1152.77,0,0,Débito Automático
504,97,675B5716,42,2022-09-06,658.44,282.19,940.63,0,0,Débito Automático
505,97,675B5716,40,2023-03-11,131.31,56.27,187.58,0,0,Transferencia
506,97,675B5716,12,2022-05-04,810.83,347.5,1158.33,0,0,Transferencia
507,98,675B5716,20,2022-06-01,788.12,337.76,1125.88,24,45.04,Cheque
508,98,675B5716,59,2023-02-24,683.0,292.72,975.72,0,0,Transferencia
509,98,675B5716,51,2023-07-14,689.98,295.71,985.69,0,0,Efectivo
510,98,675B5716,43,2022-08-06,1255.45,538.05,1793.5,0,0,Cheque
511,98,675B5716,32,2022-02-04,731.29,313.41,1044.7,0,0,Transferencia
512,98,675B5716,22,2023-11-13,635.51,272.36,907.87,0,0,Efectivo
513,98,675B5716,3,2023-04-29,365.11,156.48,521.59,0,0,Cheque
514,98,675B5716,37,2022-01-07,881.43,377.76,1259.19,0,0,Transferencia
515,98,675B5716,12,2022-06-10,122.85,52.65,175.5,0,0,Efectivo
516,99,3487681C,24,2023-04-11,231.32,99.14,330.46,0,0,Banca Móvil
517,99,3487681C,34,2022-03-29,508.61,217.98,726.59,17,20.59,Efectivo
518,99,3487681C,10,2023-09-21,999.53,428.37,1427.9,0,0,Banca Móvil
519,99,3487681C,52,2023-10-08,1040.22,445.81,1486.03,0,0,Débito Automático
520,99,3487681C,25,2023-05-18,1224.4,524.75,1749.15,0,0,Efectivo
521,99,3487681C,4,2022-04-21,1379.69,591.3,1970.99,0,0,Efectivo
522,99,3487681C,1,2022-02-15,1165.14,499.34,1664.48,42,116.51,Banca Móvil
523,99,3487681C,38,2023-04-13,466.38,199.88,666.26,0,0,Cheque
524,99,3487681C,11,2022-02-15,627.42,268.89,896.31,0,0,Débito Automático
525,99,3487681C,2,2023-02-04,910.05,390.02,1300.07,0,0,Transferencia
526,99,3487681C,21,2023-05-04,756.06,324.02,1080.08,0,0,Cheque
527,99,3487681C,46,2023-09-03,306.38,131.31,437.69,0,0,Efectivo
528,99,3487681C,41,2023-10-24,162.25,69.54,231.79,20,7.73,Cheque
529,99,3487681C,34,2022-05-03,927.69,397.58,1325.27,0,0,Débito Automático
530,99,3487681C,35,2023-07-22,571.55,244.95,816.5,0,0,Banca Móvil
531,99,3487681C,13,2023-11-02,656.33,281.29,937.62,40,62.51,Efectivo
532,99,3487681C,43,2022-03-07,918.03,393.44,1311.47,0,0,Transferencia
533,99,3487681C,24,2023-11-01,1355.7,581.01,1936.71,0,0,Débito Automático
534,102,0760E0BD,21,2023-11-13,1000.29,428.69,1428.98,0,0,Débito Automático
535,109,C5A22CDE,58,2023-02-02,360.73,154.6,515.33,0,0,Débito Automático
536,109,C5A22CDE,49,2023-01-15,696.18,298.36,994.55,0,0,Cheque
537,109,C5A22CDE,7,2022-12-01,1107.22,474.52,1581.74,0,0,Débito Automático
538,109,C5A22CDE,40,2022-10-25,1378.09,590.61,1968.7,0,0,Cheque
539,109,C5A22CDE,21,2022-07-27,454.01,194.57,648.58,49,52.97,Transferencia
540,111,C5A22CDE,35,2023-10-23,694.98,297.85,992.83,7,11.58,Cheque
541,111,C5A22CDE,34,2022-06-09,925.44,396.62,1322.06,0,0,Débito Automático
542,111,C5A22CDE,47,2022-03-24,1308.55,560.81,1869.36,0,0,Efectivo
543,111,C5A22CDE,6,2023-09-13,169.61,72.69,242.3,0,0,Débito Automático
544,111,C5A22CDE,56,2022-03-29,1374.39,589.03,1963.42,1,3.27,Cheque
545,111,C5A22CDE,60,2022-10-26,817.11,350.19,1167.3,0,0,Banca Móvil
546,111,C5A22CDE,52,2022-01-06,1073.56,460.1,1533.65,0,0,Banca Móvil
547,111,C5A22CDE,53,2023-09-26,1372.83,588.35,1961.18,54,176.51,Transferencia
548,111,C5A22CDE,18,2022-09-04,450.02,192.86,642.88,0,0,Débito Automático
549,111,C5A22CDE,19,2023-12-18,316.6,135.68,452.28,0,0,Transferencia
550,111,C5A22CDE,7,2022-04-23,1224.77,524.9,1749.67,30,87.48,Transferencia
551,111,C5A22CDE,55,2023-03-09,342.38,146.74,489.12,0,0,Cheque
552,111,C5A22CDE,42,2022-02-19,316.05,135.45,451.5,0,0,Banca Móvil
553,111,C5A22CDE,47,2022-11-29,1396.62,598.55,1995.17,0,0,Transferencia
554,111,C5A22CDE,37,2023-12-03,1121.57,480.67,1602.24,0,0,Cheque
555,111,C5A22CDE,35,2023-07-03,769.91,329.96,1099.87,0,0,Cheque
556,111,C5A22CDE,22,2022-08-15,458.59,196.54,655.13,0,0,Banca Móvil
557,111,C5A22CDE,41,2023-03-15,1088.92,466.68,1555.6,0,0,Banca Móvil
558,111,C5A22CDE,59,2023-07-04,596.17,255.5,851.67,0,0,Transferencia
559,111,C5A22CDE,15,2022-12-30,1196.59,512.82,1709.41,0,0,Efectivo
560,111,C5A22CDE,35,2023-04-22,1137.98,487.71,1625.69,0,0,Débito Automático
561,111,C5A22CDE,41,2023-07-29,984.38,421.88,1406.26,0,0,Transferencia
562,111,C5A22CDE,25,2023-10-24,1122.34,481.0,1603.34,29,77.49,Banca Móvil
563,111,C5A22CDE,27,2022-08-14,1244.96,533.55,1778.51,0,0,Transferencia
564,113,A57EA693,58,2022-05-17,1304.69,559.15,1863.85,0,0,Transferencia
565,113,A57EA693,46,2022-03-15,878.91,376.67,1255.58,23,48.13,Débito Automático
566,113,A57EA693,29,2022-04-17,370.44,158.76,529.2,0,0,Efectivo
567,113,A57EA693,24,2022-12-31,1028.17,440.65,1468.82,0,0,Débito Automático
568,113,A57EA693,51,2022-11-16,642.09,275.18,917.27,0,0,Débito Automático
569,113,A57EA693,26,2023-07-14,899.14,385.35,1284.49,0,0,Transferencia
570,118,A96F44F8,55,2022-04-22,1215.7,521.02,1736.72,0,0,Cheque
571,118,A96F44F8,35,2022-12-04,119.48,51.21,170.69,38,10.81,Débito Automático
572,118,A96F44F8,59,2022-05-01,1000.54,428.8,1429.34,0,0,Transferencia
573,118,A96F44F8,4,2023-11-25,1167.58,500.39,1667.97,0,0,Efectivo
574,118,A96F44F8,11,2023-11-16,1325.95,568.26,1894.21,0,0,Banca Móvil
575,118,A96F44F8,10,2022-09-07,796.61,341.4,1138.01,0,0,Cheque
576,118,A96F44F8,31,2023-01-29,287.25,123.11,410.36,0,0,Banca Móvil
577,118,A96F44F8,19,2022-01-20,205.98,88.28,294.26,20,9.81,Efectivo
578,118,A96F44F8,28,2023-02-11,623.85,267.36,891.21,52,77.24,Débito Automático
579,118,A96F44F8,13,2022-04-22,1074.41,460.46,1534.87,0,0,Transferencia
580,118,A96F44F8,41,2023-02-20,403.28,172.83,576.11,0,0,Transferencia
581,118,A96F44F8,38,2023-12-10,827.32,354.57,1181.89,0,0,Efectivo
582,118,A96F44F8,54,2022-03-03,862.39,369.6,1231.99,0,0,Efectivo
583,118,A96F44F8,35,2023-10-14,553.07,237.03,790.1,0,0,Efectivo
584,118,A96F44F8,52,2022-03-24,1063.38,455.74,1519.12,0,0,Banca Móvil
585,118,A96F44F8,33,2022-08-22,1024.46,439.06,1463.52,0,0,Transferencia
586,118,A96F44F8,13,2023-09-01,856.72,367.17,1223.89,51,104.03,Débito Automático
587,118,A96F44F8,54,2023-03-12,918.13,393.48,1311.61,20,43.72,Transferencia
588,118,A96F44F8,29,2022-02-22,1075.73,461.03,1536.76,0,0,Banca Móvil
589,118,A96F44F8,18,2022-12-31,635.07,272.18,907.25,21,31.75,Efectivo
590,118,A96F44F8,39,2022-08-23,1018.38,436.45,1454.83,0,0,Débito Automático
591,118,A96F44F8,21,2023-09-18,1121.57,480.67,1602.24,0,0,Transferencia
592,118,A96F44F8,20,2023-08-02,851.98,365.14,1217.12,0,0,Cheque
593,118,A96F44F8,51,2022-01-20,933.69,400.15,1333.85,0,0,Transferencia
594,118,A96F44F8,58,2023-07-13,1174.17,503.22,1677.39,7,19.57,Efectivo
595,118,A96F44F8,56,2023-06-09,893.91,383.11,1277.02,0,0,Transferencia
596,118,A96F44F8,35,2022-02-24,758.42,325.04,1083.46,0,0,Banca Móvil
597,118,A96F44F8,33,2022-04-27,778.13,333.48,1111.61,0,0,Efectivo
598,118,A96F44F8,13,2022-09-08,503.81,215.92,719.73,0,0,Transferencia
599,118,A96F44F8,57,2023-12-19,1250.7,536.01,1786.71,0,0,Transferencia
600,121,A96F44F8,47,2022-12-11,1333.89,571.67,1905.56,0,0,Transferencia
601,122,A96F44F8,11,2023-04-18,647.95,277.69,925.64,0,0,Débito Automático
602,122,A96F44F8,29,2023-01-13,649.11,278.19,927.3,0,0,Débito Automático
603,122,A96F44F8,56,2022-08-15,356.5,152.79,509.29,58,49.23,Efectivo
604,122,A96F44F8,20,2023-05-28,857.99,367.71,1225.7,0,0,Débito Automático
605,122,A96F44F8,59,2023-12-10,399.4,171.17,570.57,0,0,Débito Automático
606,122,A96F44F8,50,2022-06-22,1033.63,442.99,1476.62,0,0,Banca Móvil
607,122,A96F44F8,60,2023-09-05,720.17,308.64,1028.81,0,0,Cheque
608,122,A96F44F8,22,2023-03-04,980.62,420.27,1400.89,0,0,Efectivo
609,122,A96F44F8,7,2022-01-23,1367.96,586.27,1954.23,21,68.4,Débito Automático
610,122,A96F44F8,53,2022-01-10,94.28,40.4,134.68,0,0,Cheque
611,122,A96F44F8,33,2022-04-25,422.51,181.08,603.59,28,28.17,Débito Automático
612,122,A96F44F8,56,2022-12-10,1116.84,478.65,1595.49,0,0,Banca Móvil
613,122,A96F44F8,45,2022-12-11,1270.23,544.38,1814.61,0,0,Banca Móvil
614,122,A96F44F8,31,2022-05-21,956.3,409.85,1366.15,52,118.4,Banca Móvil
615,122,A96F44F8,48,2023-03-01,1317.43,564.62,1882.05,13,40.78,Débito Automático
616,122,A96F44F8,37,2022-06-02,1113.71,477.3,1591.01,0,0,Banca Móvil
617,122,A96F44F8,39,2023-07-23,435.61,186.69,622.3,52,53.93,Efectivo
618,122,A96F44F8,60,2022-03-18,1301.57,557.82,1859.39,31,96.07,Transferencia
619,122,A96F44F8,37,2022-04-26,205.88,88.24,294.12,0,0,Banca Móvil
620,124,8159DCDF,41,2022-10-25,1083.7,464.44,1548.14,0,0,Cheque
621,124,8159DCDF,7,2022-12-27,359.06,153.89,512.95,0,0,Cheque
622,124,8159DCDF,44,2022-06-06,491.46,210.63,702.09,52,60.85,Efectivo
623,124,8159DCDF,10,2023-01-13,951.22,407.66,1358.88,0,0,Débito Automático
624,124,8159DCDF,24,2022-02-03,681.16,291.92,973.08,36,58.38,Transferencia
625,124,8159DCDF,14,2022-10-13,940.22,402.95,1343.17,0,0,Transferencia
626,124,8159DCDF,3,2023-01-24,1207.87,517.66,1725.53,0,0,Banca Móvil
627,124,8159DCDF,13,2022-09-19,710.75,304.61,1015.36,0,0,Banca Móvil
628,124,8159DCDF,7,2023-08-26,731.93,313.69,1045.62,0,0,Efectivo
629,124,8159DCDF,22,2022-02-05,490.83,210.35,701.18,0,0,Efectivo
630,124,8159DCDF,20,2023-05-14,1337.33,573.14,1910.47,0,0,Banca Móvil
631,124,8159DCDF,29,2022-04-02,1280.75,548.89,1829.65,0,0,Transferencia
632,124,8159DCDF,10,2022-07-22,157.14,67.34,224.48,0,0,Banca Móvil
633,124,8159DCDF,28,2022-06-24,465.2,199.37,664.57,0,0,Efectivo
634,124,8159DCDF,23,2022-08-05,711.68,305.01,1016.69,0,0,Débito Automático
635,124,8159DCDF,26,2023-02-24,359.85,154.22,514.07,0,0,Cheque
636,124,8159DCDF,31,2022-09-03,1036.38,444.16,1480.54,0,0,Débito Automático
637,124,8159DCDF,12,2023-01-05,1309.06,561.03,1870.09,0,0,Efectivo
638,124,8159DCDF,7,2023-06-23,971.03,416.15,1387.18,32,73.98,Débito Automático
